frame_id,timestamp_sec,left_shoulder_x,left_shoulder_y,left_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_visibility,right_elbow_x,right_elbow_y,right_elbow_visibility,right_wrist_x,right_wrist_y,right_wrist_visibility
10,0.7029999999940628,0.4045082926750183,0.6973583698272705,0.9936388731002808,0.43037810921669006,0.9480772614479065,0.7369306087493896,0.23503021895885468,1.0378785133361816,0.4253092408180237,0.18814609944820404,0.7329223155975342,0.9941312670707703,0.012406552210450172,0.8339460492134094,0.7045570015907288,-0.12346720695495605,0.824923574924469,0.6049357056617737
11,0.7350000000005821,0.40444859862327576,0.6973031163215637,0.9937425851821899,0.43090659379959106,0.9473555088043213,0.7363787293434143,0.24510133266448975,1.037814974784851,0.4299551546573639,0.18825367093086243,0.7330518364906311,0.9940263628959656,0.012952225282788277,0.8338758945465088,0.700772225856781,-0.1233052983880043,0.8248307108879089,0.5986804366111755
12,0.7660000000032596,0.4043726921081543,0.6972931623458862,0.9938380718231201,0.430023193359375,0.9453381896018982,0.7343746423721313,0.24970956146717072,1.0378613471984863,0.4280116856098175,0.18829521536827087,0.7330316305160522,0.9939380884170532,0.0114444550126791,0.8339436650276184,0.7002459168434143,-0.12329604476690292,0.8251838088035583,0.5897557735443115
13,0.7970000000059372,0.40439414978027344,0.6972861886024475,0.9940404295921326,0.430140882730484,0.9445797204971313,0.7377908229827881,0.25181853771209717,1.0382684469223022,0.43524861335754395,0.18914183974266052,0.7331783771514893,0.993931770324707,0.011744355782866478,0.8340132832527161,0.702751100063324,-0.1198207288980484,0.8234012126922607,0.590132474899292
14,0.8279999999940628,0.40459442138671875,0.696959912776947,0.9941584467887878,0.42949357628822327,0.9410724639892578,0.7337542176246643,0.25365543365478516,1.036506175994873,0.4405202269554138,0.18940044939517975,0.7332803606987,0.9939201474189758,0.011963136494159698,0.8340269923210144,0.7042180299758911,-0.10644371807575226,0.811491847038269,0.589910626411438
15,0.8600000000005821,0.40471261739730835,0.6969195008277893,0.9942652583122253,0.42863279581069946,0.9398935437202454,0.73309725522995,0.25436729192733765,1.035762906074524,0.450509250164032,0.18984565138816833,0.7332820892333984,0.9939353466033936,0.012191382236778736,0.8339551091194153,0.7084104418754578,-0.10214947164058685,0.80378657579422,0.5951259136199951
16,0.8910000000032596,0.404717355966568,0.6967793703079224,0.9942358136177063,0.4277191758155823,0.9382292628288269,0.7317122220993042,0.2556228041648865,1.0351120233535767,0.4538581967353821,0.19017089903354645,0.7331966757774353,0.9938617944717407,0.01388096809387207,0.8339604735374451,0.7118807435035706,-0.10376241058111191,0.8015612363815308,0.6009072661399841
17,0.9220000000059372,0.4047203063964844,0.6967526078224182,0.9942114353179932,0.4265737533569336,0.9363715648651123,0.7220429182052612,0.2569144070148468,1.034113883972168,0.4513017237186432,0.19069501757621765,0.7331889271736145,0.9937757253646851,0.015061279758810997,0.8343158960342407,0.7113161087036133,-0.10386626422405243,0.8026699423789978,0.6034672856330872
18,0.9689999999973224,0.4047172963619232,0.696667492389679,0.9941450357437134,0.4260497987270355,0.9353929758071899,0.7133284211158752,0.2584961950778961,1.0328747034072876,0.4469272196292877,0.19070717692375183,0.7331779599189758,0.9936670064926147,0.015097436495125294,0.8347156643867493,0.712846040725708,-0.10138235986232758,0.8034419417381287,0.6048628091812134
19,1.0,0.4047178626060486,0.696663498878479,0.993923544883728,0.4258088171482086,0.9337417483329773,0.704408586025238,0.2593412697315216,1.0311027765274048,0.4412444829940796,0.19062459468841553,0.7331933975219727,0.9933122396469116,0.015215595252811909,0.8351537585258484,0.7152710556983948,-0.10214636474847794,0.8038406372070312,0.6044413447380066
20,1.0470000000059372,0.40480709075927734,0.6967311501502991,0.9937409162521362,0.4253992438316345,0.9338254928588867,0.6972574591636658,0.2590417265892029,1.0310471057891846,0.43559569120407104,0.19070185720920563,0.7331364750862122,0.9931986331939697,0.015656745061278343,0.8351542949676514,0.7168557047843933,-0.1024802178144455,0.803062379360199,0.6013492941856384
21,1.0779999999940628,0.4051252007484436,0.6967175006866455,0.9936041831970215,0.42510271072387695,0.9339528679847717,0.695646345615387,0.2589803636074066,1.0306341648101807,0.4373025596141815,0.1907288134098053,0.7328037023544312,0.9931848049163818,0.015818815678358078,0.8351157307624817,0.7224106192588806,-0.10257138311862946,0.8011810779571533,0.6076371073722839
22,1.110000000000582,0.4052885174751282,0.6967713236808777,0.9934834837913513,0.42455539107322693,0.934073269367218,0.6920509934425354,0.25882139801979065,1.0305817127227783,0.43889158964157104,0.19085019826889038,0.7325987219810486,0.9931485652923584,0.016530349850654602,0.8351190686225891,0.7225834727287292,-0.10223785787820816,0.7997008562088013,0.6116468906402588
23,1.1410000000032596,0.4052927494049072,0.6969594955444336,0.9935579895973206,0.4242551326751709,0.9342058300971985,0.6922827959060669,0.25861993432044983,1.0305256843566895,0.4424164295196533,0.19086292386054993,0.7323165535926819,0.9932975172996521,0.01662444695830345,0.835119903087616,0.7239274382591248,-0.10242773592472076,0.8007873892784119,0.6132656931877136
24,1.1720000000059372,0.4052985608577728,0.6969377994537354,0.993281900882721,0.4241794943809509,0.9338544607162476,0.6838610768318176,0.258620947599411,1.0273948907852173,0.4385220408439636,0.1908734142780304,0.7314836978912354,0.9932253360748291,0.016890430822968483,0.8352517485618591,0.7239585518836975,-0.10105464607477188,0.8063704967498779,0.6161867380142212
25,1.2029999999940628,0.40532031655311584,0.6970692276954651,0.9931670427322388,0.42417508363723755,0.9345098733901978,0.6811415553092957,0.2585119903087616,1.0273994207382202,0.4378969073295593,0.19099441170692444,0.7312666177749634,0.9932482838630676,0.016980426385998726,0.835703432559967,0.7256166934967041,-0.09746808558702469,0.8063827157020569,0.6189662218093872
26,1.235000000000582,0.4053524136543274,0.6971070170402527,0.9929386973381042,0.4235439896583557,0.9348389506340027,0.6808555722236633,0.2583625912666321,1.0274090766906738,0.43762636184692383,0.19103087484836578,0.7307774424552917,0.9932708144187927,0.017043355852365494,0.8357546925544739,0.7312389612197876,-0.09212073683738708,0.7989069819450378,0.6253504157066345
27,1.2660000000032596,0.40543872117996216,0.6971147656440735,0.9929838180541992,0.42354828119277954,0.9354400038719177,0.6810603737831116,0.25826090574264526,1.0275275707244873,0.4403190612792969,0.19145335257053375,0.7305178046226501,0.9933179020881653,0.01797626167535782,0.8357318639755249,0.7330979704856873,-0.09266480803489685,0.7992074489593506,0.6290469169616699
28,1.2970000000059372,0.4054909348487854,0.6970798373222351,0.9928315877914429,0.42600178718566895,0.9355769753456116,0.6790897846221924,0.2583480477333069,1.0252922773361206,0.44112977385520935,0.19168582558631897,0.7302044630050659,0.9931594133377075,0.018710782751441002,0.8357254266738892,0.7323101758956909,-0.09303358197212219,0.8008928894996643,0.6297494769096375
29,1.3279999999940628,0.40556836128234863,0.6970630288124084,0.9926730990409851,0.4259614050388336,0.9365513920783997,0.6782549023628235,0.2584080100059509,1.0251376628875732,0.4405207633972168,0.19223257899284363,0.7298884987831116,0.9932755827903748,0.019586332142353058,0.835857093334198,0.7396801710128784,-0.09124888479709625,0.8010904788970947,0.6429670453071594
30,1.360000000000582,0.40564075112342834,0.6970569491386414,0.992527425289154,0.42727845907211304,0.9373509883880615,0.6715052127838135,0.25954875349998474,1.025976538658142,0.4334411025047302,0.19277198612689972,0.7298266887664795,0.9933294057846069,0.02101890556514263,0.835675060749054,0.7387853860855103,-0.09304853528738022,0.8016718029975891,0.6436648964881897
31,1.3910000000032596,0.4057517647743225,0.6969555020332336,0.9922987818717957,0.42724353075027466,0.9378855228424072,0.6618028283119202,0.25953713059425354,1.0263572931289673,0.4273685812950134,0.1932104378938675,0.7289761304855347,0.9933685064315796,0.02197844535112381,0.8355923295021057,0.7388744354248047,-0.09397586435079575,0.8025591969490051,0.6491774320602417
32,1.4220000000059372,0.4058725833892822,0.6969369649887085,0.9920769333839417,0.42700129747390747,0.9383581876754761,0.6521308422088623,0.2591628432273865,1.026374340057373,0.41701024770736694,0.19349905848503113,0.7284396886825562,0.9934544563293457,0.022884581238031387,0.8358461260795593,0.7374608516693115,-0.09549230337142944,0.8031424283981323,0.6530399918556213
33,1.4529999999940628,0.40588268637657166,0.6969116926193237,0.9919880628585815,0.4269808828830719,0.9385046362876892,0.6449388265609741,0.25912898778915405,1.026403546333313,0.4091401696205139,0.19376271963119507,0.7279056906700134,0.9935101270675659,0.02369808778166771,0.8353012204170227,0.7341090440750122,-0.09562131762504578,0.8049042820930481,0.6513466835021973
34,1.5,0.40598806738853455,0.6969044804573059,0.9920061826705933,0.42706507444381714,0.9384910464286804,0.6342963576316833,0.2591148912906647,1.0265734195709229,0.3953136205673218,0.19383180141448975,0.7276249527931213,0.9935213327407837,0.0239363182336092,0.8344266414642334,0.7331226468086243,-0.09568408131599426,0.8028611540794373,0.6515575647354126
35,1.5310000000026776,0.4062472879886627,0.6970174908638,0.991840124130249,0.4266098141670227,0.9385893940925598,0.6314522624015808,0.259127676486969,1.026561975479126,0.3949700891971588,0.1938447207212448,0.7275682091712952,0.9934374094009399,0.023736771196126938,0.8343032002449036,0.730904757976532,-0.09413309395313263,0.8029455542564392,0.6500277519226074
36,1.562999999994645,0.40656352043151855,0.6970558166503906,0.9917653203010559,0.42658859491348267,0.938991129398346,0.6286357045173645,0.2591139078140259,1.026870608329773,0.39178404211997986,0.19390441477298737,0.7274952530860901,0.993363618850708,0.023661401122808456,0.834175169467926,0.7286118268966675,-0.0924103707075119,0.8036918044090271,0.6459212899208069
37,1.5939999999973224,0.4067244529724121,0.697056770324707,0.9917265176773071,0.42798691987991333,0.9391447901725769,0.6260303854942322,0.259166419506073,1.0268837213516235,0.3910052180290222,0.1938895881175995,0.72735595703125,0.9931453466415405,0.023275209590792656,0.8344008326530457,0.724979817867279,-0.089898481965065,0.8053571581840515,0.6392627954483032
38,1.625,0.4067993760108948,0.6970654726028442,0.9915159344673157,0.4278280735015869,0.9391613006591797,0.6243880391120911,0.2591584324836731,1.027081847190857,0.39146047830581665,0.19417595863342285,0.727074921131134,0.9929168820381165,0.02336045168340206,0.8341520428657532,0.720703661441803,-0.0900556668639183,0.8006333112716675,0.6368227601051331
39,1.6560000000026776,0.4069916605949402,0.697382926940918,0.9913873076438904,0.4288470149040222,0.9403237104415894,0.6274165511131287,0.2590782046318054,1.0284909009933472,0.39084407687187195,0.19421443343162537,0.7270688414573669,0.9926218390464783,0.023614894598722458,0.8341127038002014,0.7169888615608215,-0.09133239090442657,0.8019564747810364,0.6302686929702759
40,1.7029999999940628,0.4074186384677887,0.6976853013038635,0.9912185072898865,0.4289904236793518,0.9407526850700378,0.625444233417511,0.258878618478775,1.0289171934127808,0.387133926153183,0.19422511756420135,0.7270618081092834,0.9924749732017517,0.023658448830246925,0.8342151045799255,0.7129235863685608,-0.09403560310602188,0.8042947053909302,0.6230940222740173
41,1.75,0.4075881540775299,0.697945237159729,0.9911086559295654,0.4290507435798645,0.9414441585540771,0.6234145760536194,0.25730380415916443,1.0292373895645142,0.3835977017879486,0.19405704736709595,0.7270792126655579,0.9923118948936462,0.023714864626526833,0.8346117734909058,0.7059181928634644,-0.09481550753116608,0.8067753314971924,0.6120325922966003
42,1.7970000000059372,0.4078003764152527,0.6980059146881104,0.9911795854568481,0.4273727834224701,0.9420692324638367,0.6239571571350098,0.2564065158367157,1.0297667980194092,0.38306766748428345,0.1939786970615387,0.7269744873046875,0.9923229813575745,0.023856481537222862,0.8348328471183777,0.7002020478248596,-0.09512767195701599,0.8136434555053711,0.6048833131790161
43,1.8279999999940628,0.40795382857322693,0.6980017423629761,0.9910815954208374,0.4277130961418152,0.9421820044517517,0.6245877146720886,0.2561214566230774,1.0298892259597778,0.3850318491458893,0.19369088113307953,0.7269429564476013,0.9922481775283813,0.02378619834780693,0.8348827362060547,0.6975339651107788,-0.09516619145870209,0.8141794204711914,0.6001834869384766
44,1.860000000000582,0.4080456793308258,0.6980060338973999,0.9908612966537476,0.427931547164917,0.9422110915184021,0.621145486831665,0.2561200261116028,1.029972791671753,0.37911292910575867,0.19369257986545563,0.7267299294471741,0.9921154379844666,0.024043072015047073,0.8349695205688477,0.6984432935714722,-0.09523539990186691,0.8135247826576233,0.5991095304489136
45,1.8910000000032596,0.4081366956233978,0.6980389952659607,0.9906225800514221,0.4265560209751129,0.9430157542228699,0.6142147183418274,0.2551119923591614,1.0304875373840332,0.3721843659877777,0.1936931014060974,0.7264128923416138,0.9921733140945435,0.02404482662677765,0.834858775138855,0.6951631903648376,-0.09543876349925995,0.8134291768074036,0.5947509407997131
46,1.9220000000059372,0.40820756554603577,0.6980330348014832,0.9903506636619568,0.42641696333885193,0.9433419108390808,0.6144545078277588,0.25466933846473694,1.0306130647659302,0.37269383668899536,0.1936921328306198,0.7261993288993835,0.9920601844787598,0.02467954345047474,0.8348600268363953,0.6901443600654602,-0.09668637812137604,0.813696026802063,0.592305600643158
47,1.9529999999940628,0.4083026945590973,0.6980692148208618,0.989990234375,0.42630380392074585,0.9433536529541016,0.6099205613136292,0.2543027102947235,1.0306304693222046,0.3683921694755554,0.1936497837305069,0.7261739373207092,0.991919219493866,0.024916356429457664,0.834054172039032,0.6822785139083862,-0.09912078082561493,0.8150423765182495,0.5861532688140869
48,1.985000000000582,0.40853676199913025,0.6980735063552856,0.9899987578392029,0.42614808678627014,0.9433653354644775,0.6094772815704346,0.2436610460281372,1.0311423540115356,0.3699939548969269,0.19362658262252808,0.7261436581611633,0.9918631911277771,0.024984698742628098,0.8336125016212463,0.6762651205062866,-0.10047856718301773,0.8088616728782654,0.5846846699714661
49,2.0160000000032596,0.40866827964782715,0.6981486082077026,0.9898582696914673,0.42683473229408264,0.9432125091552734,0.609904408454895,0.24586904048919678,1.0313342809677124,0.3700132966041565,0.19343069195747375,0.7263041138648987,0.9915779232978821,0.024978455156087875,0.8329954147338867,0.671151876449585,-0.1006585955619812,0.8175671100616455,0.5776948928833008
50,2.047000000005937,0.40877705812454224,0.6981486082077026,0.9898363351821899,0.42658329010009766,0.9430958032608032,0.6089532971382141,0.24765551090240479,1.0313838720321655,0.36971378326416016,0.1927453875541687,0.7264107465744019,0.9915135502815247,0.024822939187288284,0.8329811692237854,0.665752112865448,-0.1048431396484375,0.8230792284011841,0.5719735622406006
51,2.077999999994063,0.4088515639305115,0.6981086134910583,0.989984929561615,0.4265814423561096,0.9430479407310486,0.6144554615020752,0.24792695045471191,1.0321522951126099,0.3767932057380676,0.19274547696113586,0.7264352440834045,0.9914004802703857,0.024950401857495308,0.8327801823616028,0.6608425378799438,-0.10616014152765274,0.8219100832939148,0.5729324817657471
52,2.110000000000582,0.4090646803379059,0.6980809569358826,0.9902532696723938,0.42657703161239624,0.9430168271064758,0.6241180300712585,0.24157850444316864,1.033228874206543,0.38850080966949463,0.19275115430355072,0.7265676259994507,0.991474986076355,0.02495674230158329,0.8325621485710144,0.661889374256134,-0.10640211403369904,0.8215013146400452,0.5775639414787292
53,2.1560000000026776,0.4093032479286194,0.6981109976768494,0.9904677271842957,0.426457017660141,0.9430102109909058,0.6302383542060852,0.23819589614868164,1.0338841676712036,0.39738038182258606,0.19273096323013306,0.726589024066925,0.9915436506271362,0.024968687444925308,0.8325594067573547,0.6626256108283997,-0.10611975193023682,0.8183416128158569,0.5817650556564331
54,2.187999999994645,0.40953612327575684,0.6982101798057556,0.9906321167945862,0.42639976739883423,0.9428937435150146,0.633480966091156,0.2415873259305954,1.0338876247406006,0.4017026126384735,0.19230172038078308,0.7269350290298462,0.991547167301178,0.024894364178180695,0.8325570821762085,0.6603824496269226,-0.10580112040042877,0.8212565183639526,0.5774769186973572
55,2.202999999994063,0.40959709882736206,0.6982314586639404,0.9908198118209839,0.42774486541748047,0.9428654313087463,0.6385945677757263,0.2434215098619461,1.033811092376709,0.40855878591537476,0.19204556941986084,0.7273004055023193,0.9915392994880676,0.024672333151102066,0.8323665261268616,0.6602689623832703,-0.10573383420705795,0.8207828402519226,0.5761853456497192
56,2.25,0.4096214771270752,0.6982659697532654,0.9911088347434998,0.42851200699806213,0.9424959421157837,0.6410039067268372,0.2452154904603958,1.0338149070739746,0.4141196012496948,0.19188877940177917,0.7273601293563843,0.9916734099388123,0.024627065286040306,0.8324059247970581,0.6562111973762512,-0.10506723076105118,0.8226915001869202,0.5726844668388367
57,2.2810000000026776,0.40966248512268066,0.6983141303062439,0.9912664890289307,0.42935365438461304,0.942482054233551,0.6460346579551697,0.24657273292541504,1.0338187217712402,0.41878408193588257,0.19177547097206116,0.727819561958313,0.991671085357666,0.024608923122286797,0.8323938250541687,0.6550542116165161,-0.10469309985637665,0.8225122094154358,0.5688354969024658
58,2.312999999994645,0.40969228744506836,0.6985074877738953,0.9915047883987427,0.4300649166107178,0.9423940181732178,0.6480152010917664,0.24860823154449463,1.0336095094680786,0.42328721284866333,0.19149431586265564,0.7279061079025269,0.9917563199996948,0.024531085044145584,0.8318048119544983,0.6523634195327759,-0.1019558534026146,0.8223477005958557,0.5654705166816711
59,2.3439999999973224,0.4097164571285248,0.6985183954238892,0.9916803240776062,0.4303414821624756,0.9423964619636536,0.6541115641593933,0.2487199306488037,1.0341130495071411,0.4311726689338684,0.19114607572555542,0.7278767228126526,0.9918275475502014,0.02452360838651657,0.8317207098007202,0.6524788737297058,-0.10316753387451172,0.8220020532608032,0.5689316391944885
60,2.360000000000582,0.4097364842891693,0.6985970139503479,0.9917778372764587,0.4293743073940277,0.9423631429672241,0.6549879908561707,0.2497590035200119,1.0344046354293823,0.43231114745140076,0.1911117136478424,0.727878212928772,0.991990327835083,0.024576198309659958,0.8319552540779114,0.6508281230926514,-0.10298942029476166,0.8235453367233276,0.5711447596549988
61,2.4060000000026776,0.4097556471824646,0.6986111402511597,0.9920035600662231,0.42977920174598694,0.9422796964645386,0.6580622792243958,0.25054582953453064,1.0345313549041748,0.43679964542388916,0.1911061704158783,0.7277349233627319,0.9921814799308777,0.024589288979768753,0.8316269516944885,0.6508222818374634,-0.10105298459529877,0.8234241008758545,0.5735639929771423
62,2.437999999994645,0.4097745418548584,0.6987221240997314,0.9920625686645508,0.42898041009902954,0.9425296783447266,0.6599009037017822,0.25077298283576965,1.0346670150756836,0.4400102198123932,0.19110020995140076,0.7277239561080933,0.9922681450843811,0.024657035246491432,0.8316462635993958,0.6513007879257202,-0.10247258841991425,0.8233577609062195,0.5768963098526001
63,2.4689999999973224,0.40979108214378357,0.6988325715065002,0.9921513795852661,0.4296915531158447,0.9425321817398071,0.6574491858482361,0.25227075815200806,1.0346735715866089,0.43932923674583435,0.19096332788467407,0.7277421355247498,0.9923081398010254,0.02462594583630562,0.8316314816474915,0.6507182121276855,-0.10588286072015762,0.8235522508621216,0.5782743692398071
64,2.5,0.40980029106140137,0.6988694667816162,0.9922226071357727,0.4297420084476471,0.9424907565116882,0.6569582223892212,0.25283628702163696,1.034680724143982,0.4413924217224121,0.19094201922416687,0.7277362942695618,0.9924302101135254,0.026810547336935997,0.8318480849266052,0.6483365893363953,-0.10135313123464584,0.8303856253623962,0.5767166018486023
65,2.547000000005937,0.40979424118995667,0.6990832686424255,0.9922838807106018,0.4299830496311188,0.942438006401062,0.6548908948898315,0.2531982362270355,1.0346686840057373,0.4405452013015747,0.1908472329378128,0.7277384996414185,0.9925345182418823,0.026723217219114304,0.8318713307380676,0.6483747959136963,-0.09955514222383499,0.8318920135498047,0.5762381553649902
66,2.577999999994063,0.40982407331466675,0.6991004943847656,0.9922680854797363,0.43019819259643555,0.9423242211341858,0.6526384353637695,0.2537568211555481,1.0346643924713135,0.43936726450920105,0.19083428382873535,0.7277390360832214,0.9924786686897278,0.026590799912810326,0.8317567706108093,0.649697482585907,-0.10004635155200958,0.8308947682380676,0.5778154134750366
67,2.5939999999973224,0.40983152389526367,0.699228048324585,0.9922369122505188,0.4302869439125061,0.9421483278274536,0.6506131887435913,0.2539607584476471,1.0344895124435425,0.4370841383934021,0.19082745909690857,0.7277292609214783,0.9924042820930481,0.026491886004805565,0.8318126201629639,0.6502981185913086,-0.09986777603626251,0.8307679891586304,0.5755849480628967
68,2.6410000000032596,0.40983977913856506,0.6992419958114624,0.9922045469284058,0.43061214685440063,0.9417670369148254,0.6477392911911011,0.2549683749675751,1.034148097038269,0.43155649304389954,0.19075322151184082,0.7277365922927856,0.9923352003097534,0.02640395238995552,0.831836462020874,0.6518720388412476,-0.09975002706050873,0.8332419991493225,0.5719964504241943
69,2.672000000005937,0.4098515510559082,0.6992337703704834,0.9923344850540161,0.43069472908973694,0.9410939812660217,0.6472554206848145,0.2553423047065735,1.0333070755004883,0.4300388991832733,0.1907445341348648,0.7277243733406067,0.9924437403678894,0.02638978697359562,0.8319518566131592,0.6542890071868896,-0.09828502684831619,0.8354716897010803,0.5715339779853821
70,2.702999999994063,0.409864604473114,0.6992629766464233,0.9922979474067688,0.42898231744766235,0.941110372543335,0.6444177627563477,0.2553847134113312,1.0333058834075928,0.42906081676483154,0.190901517868042,0.7277323007583618,0.9924309849739075,0.026375535875558853,0.8319933414459229,0.6547867059707642,-0.09933190047740936,0.8330231308937073,0.5734099745750427
71,2.735000000000582,0.4098702371120453,0.6993061304092407,0.9922941327095032,0.4291664659976959,0.9410625100135803,0.6414439678192139,0.2561061680316925,1.0330053567886353,0.42642539739608765,0.19089043140411377,0.7278611660003662,0.9925239682197571,0.026219893246889114,0.8325021862983704,0.6538203358650208,-0.09737367928028107,0.8362857103347778,0.5717706084251404
72,2.7660000000032596,0.4098754823207855,0.699360191822052,0.9922756552696228,0.42918792366981506,0.9409582018852234,0.6365951895713806,0.2561306059360504,1.0329960584640503,0.42288076877593994,0.1908324807882309,0.7280036211013794,0.9925026893615723,0.026061203330755234,0.8324970006942749,0.6454814076423645,-0.09738544374704361,0.8360397815704346,0.5621356964111328
73,2.7810000000026776,0.4099331498146057,0.6995790004730225,0.9922918677330017,0.42924681305885315,0.9408658742904663,0.6330365538597107,0.2559710144996643,1.0330194234848022,0.4188256859779358,0.1907774955034256,0.7281931042671204,0.9925554990768433,0.02604827843606472,0.832524299621582,0.6441044211387634,-0.09791161119937897,0.839084804058075,0.5566660165786743
74,2.827999999994063,0.4099828600883484,0.6996925473213196,0.9923519492149353,0.42930716276168823,0.9405711889266968,0.6284406781196594,0.26573246717453003,1.0320295095443726,0.4153933823108673,0.19041664898395538,0.7283390760421753,0.9925961494445801,0.025409841910004616,0.8326988220214844,0.6437931060791016,-0.09792594611644745,0.8430598974227905,0.5506166815757751
75,2.860000000000582,0.4100572466850281,0.6997203230857849,0.9922701120376587,0.42945852875709534,0.940559446811676,0.6264796853065491,0.26436084508895874,1.0320340394973755,0.41217681765556335,0.1902865171432495,0.7285343408584595,0.9925169944763184,0.024913771077990532,0.8327191472053528,0.6463310122489929,-0.10190179198980331,0.8413649201393127,0.5480674505233765
76,2.8910000000032596,0.41024190187454224,0.6997334957122803,0.9923835396766663,0.4273301959037781,0.9405480623245239,0.6219453811645508,0.2630552053451538,1.0320603847503662,0.40808677673339844,0.19028820097446442,0.7285348176956177,0.9926438331604004,0.024835843592882156,0.8331255316734314,0.6466960310935974,-0.10188238322734833,0.8407498598098755,0.5449810028076172
77,2.922000000005937,0.41049036383628845,0.6998745203018188,0.992422878742218,0.4278023838996887,0.9407064914703369,0.6210309267044067,0.2676612436771393,1.0317898988723755,0.40563198924064636,0.19031773507595062,0.7288774847984314,0.9927247762680054,0.02483905479311943,0.8332605361938477,0.6479743123054504,-0.1006598100066185,0.8449023365974426,0.5408349633216858
78,2.952999999994063,0.41067343950271606,0.699849009513855,0.992613673210144,0.4279063642024994,0.9381845593452454,0.6173350811004639,0.2698785662651062,1.0314929485321045,0.39881208539009094,0.19033977389335632,0.7286226153373718,0.9929409623146057,0.025069737806916237,0.8332697749137878,0.6497560739517212,-0.09754129499197006,0.85017329454422,0.5355326533317566
